,0,1,2,3
20091231,1.294537569742247,1.2452355849583507,1.358772358322734,1.6071174751999964
20100129,1.2616258940508445,1.2010651566549557,1.3233123984525097,1.5351696993090729
20100226,1.3312762498906296,1.2785999981393683,1.4075059448158502,1.6586097622803886
20100331,1.380932551207936,1.3159616079418852,1.4696818524322288,1.7306269855634717
20100430,1.3147571084857501,1.2306631945295934,1.3586264098137708,1.5618014718628368
20100531,1.2239614133770351,1.1187645483935806,1.2447450653343357,1.4349012716607419
20100630,1.1078337693559488,1.013641964062719,1.1198048631891508,1.307829331302861
20100730,1.2682988876760137,1.1757426889819909,1.3014323246681256,1.4985707491555817
20100831,1.3953926379155739,1.2762599557911074,1.4128583986887175,1.617209898250997
20100930,1.4083691999311634,1.3077406196857049,1.4093322256788963,1.6195953725175356
20101029,1.5502135492845737,1.4307225156410968,1.5385689814059984,1.7271961184146492
20101130,1.6022675299841818,1.4209091155741156,1.558481064351268,1.7479542134122106
20101231,1.5810875969345697,1.401362181158981,1.5270339833865967,1.69115967175455
20110131,1.4801551053904687,1.3476603119861732,1.4287868747721308,1.5909575164653245
20110228,1.6185684598424959,1.480803731505794,1.571227050448141,1.7384326499661693
20110331,1.564222183946684,1.4755334963566296,1.5599674232451266,1.7252478177001056
20110429,1.5283120607674123,1.447429105849207,1.4859380587204307,1.619276290177656
20110531,1.4202584305527555,1.3536482722478524,1.3630382153016427,1.4895495494430908
20110630,1.4729700562212162,1.3911053006532401,1.4196434221669891,1.5431384734579638
20110729,1.5081093941968196,1.4223926631962944,1.449321998006319,1.5596904059726246
20110831,1.4786039142692116,1.370372185135555,1.4078702598341848,1.5087645053504102
20110930,1.2981055749102517,1.2089337183042796,1.2326243048506067,1.325726883467223
20111031,1.3623808450499528,1.262352926042873,1.2796899142349407,1.3666876837388136
20111130,1.318446432420845,1.2035846746649466,1.2291007664668874,1.314171572245883
20111230,1.1321297234015242,1.0351155512374115,1.0497840656377968,1.0708751532095115
20120131,1.1209664326395785,1.0349539634392673,1.028307892990336,1.0654925384745155
20120229,1.2623302802117968,1.1595591219134354,1.1712996366958908,1.2151740574639636
20120330,1.1776349052004362,1.067297233656243,1.082562936954221,1.1038966511029922
20120427,1.2664319426209592,1.1436494316565677,1.1468130394552736,1.158629163417163
20120531,1.3074199633217949,1.1787489659338504,1.1592635671886515,1.1795512868100628
20120629,1.2559720291042917,1.1130644559456462,1.0855595016477877,1.0870198556846846
20120731,1.1677697400639502,1.0100919900627006,0.9819940331480308,0.9585139427372268
20120831,1.1871846896051161,1.034502091235117,1.0012813613248748,0.9786909526378996
20120928,1.1927299649497527,1.0406359015448337,1.0138979559267887,0.9866960052399216
20121031,1.2027613613935688,1.0389133360458263,1.0036249940716813,0.9774459212922925
20121130,1.0648753735450078,0.9333068949743989,0.8831791106494825,0.8663387534037468
20121231,1.2408706969618704,1.0914098171469817,1.029061951384086,1.0114655419733687
20130131,1.3314717258333013,1.158082588364184,1.0962763005709548,1.058635573570924
20130228,1.3873769184516327,1.1939066125583497,1.1392017893345858,1.1012140687352143
20130329,1.349081685206903,1.1633304468161327,1.082086038044404,1.0616331852111744
20130426,1.3288767200529494,1.136841982900466,1.0478508159445352,1.0049121557166631
20130531,1.5063019910431612,1.3033726405347474,1.2025125631116864,1.1627154449988988
20130628,1.2806726961044306,1.1042851072521815,1.0074090603372357,0.9694683951153434
20130731,1.3737668832955625,1.178608123678944,1.084055529321593,1.0287286703948857
20130830,1.466263179010144,1.282669420819788,1.1604401659504513,1.117104037121593
20130930,1.5466325366795688,1.354911234198206,1.2223379871939928,1.171407306349743
20131031,1.5190463022626208,1.3269067189522643,1.1847222944119415,1.119707143444751
20131129,1.6639286778717919,1.4249773244191088,1.2837483445609512,1.2195550045589885
20131231,1.6372219980948821,1.374110602743789,1.2406751157959321,1.1602002026987994
20140130,1.7044339334399423,1.3825154222529086,1.2741097831765882,1.1693596184725623
20140228,1.740980895597116,1.4228489323738958,1.3155313170793552,1.2276818225754489
20140331,1.679818779980475,1.39885027213006,1.2818067062975746,1.1900220644359674
20140430,1.6752281376516511,1.3836075277241378,1.2514705525933434,1.1561227557735996
20140530,1.7161506781937175,1.4143584748467068,1.291700081474781,1.2013173635411774
20140630,1.7929016963033397,1.4805028950242114,1.3514659579949748,1.2640071542659914
20140731,1.9185084498895255,1.5885232046337026,1.4663982487297937,1.3633047713359605
20140829,2.0257586398949377,1.6816016757247692,1.556296450618142,1.4618634393063237
20140930,2.2844281660614945,1.9204693333930942,1.7848152499631629,1.705621984172131
20141031,2.340495894895814,1.956520451112127,1.8151745845278198,1.7205574039387903
20141128,2.4476475387077903,2.0798042284150244,1.9016243099121122,1.8230083515629434
20141231,2.341106618662731,2.048648411234226,1.8330987003682528,1.699728650577032
20150130,2.541644063988986,2.1915118920212677,1.9751665216071492,1.8430018006928013
20150227,2.7356341348314195,2.3436552248125393,2.128671186913096,1.9866378802753033
20150331,3.3896120899577014,2.8672607196614948,2.6291459411742246,2.455065660096347
20150430,3.9892956181378123,3.380486189823826,3.0835552107266224,2.8659877679076344
20150529,4.906274873310821,4.263624223988201,3.918818524186245,3.622959792858544
20150630,4.310456425289216,3.7422164734012435,3.436922268985216,3.2166774225031776
20150731,3.605138464366421,3.036617089826098,2.8055520032707753,2.503235621000372
20150831,3.0479581724297438,2.5776795884910126,2.3818717230170146,2.1064575307058138
20150930,2.974901064104403,2.469935188236944,2.2897732194196334,1.9966093481969407
20151030,3.6319920798884424,3.0105374931945517,2.8108879254777506,2.476933210654699
20151130,4.005519116097331,3.2830639004379325,3.1438810536183537,2.736967534243849
20151231,4.241870712503061,3.458879204005189,3.4024741874126083,2.94544471909502
20160129,3.000090389107486,2.436716567688018,2.3559469058012623,2.0487498445310637
20160229,2.9238284521763527,2.3926752522220536,2.310845930069412,2.032503108851533
20160331,3.509042245847716,2.8357980749600284,2.760622523945263,2.4263991583396254
20160429,3.4960406976715728,2.809014028122535,2.724669242766232,2.4113392305726498
20160531,3.48420876192876,2.7741917401169887,2.67542611558779,2.3375907690425843
20160630,3.6823074062916485,2.939022023250415,2.8409834131772476,2.4657226796791156
20160729,3.674326729118847,2.9513467048733113,2.8127366023849545,2.4170866615356363
20160831,3.867040217570482,3.0948357559058235,2.9386112075624773,2.5348507513826215
20160930,3.8348525690312214,3.051837200860547,2.9175598539959817,2.5229206484741193
20161031,3.9615469486956547,3.169814870739074,3.0299453745595573,2.617561251934713
20161130,4.060112275221596,3.260271105629816,3.109275297284582,2.6965536183721914
20161230,3.804335807637957,3.0991126161511495,2.9935850308031733,2.544612013656523
20170126,3.677331146414193,3.0612368107082184,2.915603697677586,2.442808350554966
20170228,3.838621759707348,3.1820915834436994,3.0357704881345824,2.530977151661785
20170331,3.7831924117940012,3.1195503297475713,2.9662381886920937,2.4505012986655776
20170428,3.630860956735395,2.9603802108084607,2.7726075153432665,2.2185177453645415
20170531,3.399543632977689,2.734661340451375,2.5710520406743083,2.0051707102925342
20170630,3.5573675808484047,2.8532658715602515,2.6723163306293665,2.06430324036124
20170731,3.5603551968585765,2.8553078991805907,2.662008318371634,1.9816580000812851
20170831,3.683677275227286,2.9589863660042113,2.7404078192716512,2.0814683805768257
20170929,3.7461021483781987,2.983590738760523,2.7795551168514874,2.1247319947433776
20171031,3.693080427680351,2.9806976576483493,2.7183813770432828,2.037981391281682
20171130,3.445741328338689,2.8267705815286166,2.5010394211628775,1.8700487028714785
20171229,3.4177296333712137,2.802323518869065,2.438562613482056,1.8222669995589484
20180131,3.3501230816942136,2.744008370817777,2.3607232956517157,1.7305697159402236
20180228,3.2414724563023656,2.6255400623665226,2.229146712005458,1.6290278859941667
20180330,3.4194898864057084,2.720622084546471,2.3241257779222004,1.7416320667018106
20180427,3.3234276194771715,2.6348947498213526,2.21276375126056,1.6366982238711765
20180531,3.342489161837283,2.6490361920234986,2.1591894362852417,1.5818535801098157
20180629,3.012633671650686,2.38187674052724,1.9159485348853904,1.3809457469966995
20180731,3.0130002397621607,2.376948712877678,1.9081600466272894,1.372962226288074
20180831,2.7888858922947426,2.1940885258228255,1.745120710183688,1.2414404111881872
20180928,2.7759204715860752,2.1709158403931257,1.737358054143329,1.229091432406551
20181031,2.516506109165541,1.9789645763543455,1.5586037046582393,1.1026567255462836
20181130,2.6329658056819123,2.0790967545709624,1.6460580267505645,1.1717134894268395
20181228,2.523752653926128,2.005918729829842,1.5758458288971675,1.112706402574101
20190131,2.5080602302506874,2.0071575425702632,1.5357446941314923,1.0559863013252124
20190228,3.0386524576992735,2.387885939340169,1.875275778918419,1.3205536924841117
20190329,3.3442418423140805,2.647356797923952,2.061274957026606,1.4488208708496348
20190430,3.24870018872364,2.5724737104462814,1.983688769196251,1.3492513760721694
20190531,3.083421419125487,2.456887950421823,1.8720221053720552,1.278250322036513
20190628,3.121419682504977,2.478307006035581,1.8692909015022272,1.2684513068750758
20190731,3.105128931522518,2.4480102219965416,1.823715436591195,1.226860528911421
20190830,3.098444806946493,2.4395116808444546,1.777778266201409,1.2003563646572601
20190930,3.1686262809348005,2.4533184298792023,1.8072726999530493,1.2121362111381868
20191031,3.1986234716475277,2.4801864146790105,1.7774984557044695,1.1799848516941085
20191129,3.1365293045848746,2.441870007946467,1.728434098926757,1.1463481105697169
20191231,3.401037251353256,2.630297676435283,1.8580144889562498,1.2334533756902268
20200123,3.456639774663375,2.639079011422461,1.8531381861832916,1.2273184851530543
20200228,3.466630017147446,2.5928680488025995,1.828626741955975,1.2090074943259665
20200331,3.3393588298868093,2.5139018985041552,1.7512440148013158,1.145340930742589
20200430,3.5354736609092785,2.593128242248595,1.7732229593225124,1.1288209262275632
